task_id,skill_id,skill_name_en,skill_name_de,skill_category,relevance,rank,rationale,evidence_keywords,model_name,prompt_version,run_date
BN_3795,SK-TEC-009,Translation & Interpreting,Übersetzen und Dolmetschen,technical,0.75,2,"Translation and interpreting skills support accurate verbal repetition, especially if multiple languages are involved.",wiedergeben,gpt-4.1-mini,final_v4,2026-03-07
BN_3795,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.7,3,Speaking skills are necessary to clearly and effectively repeat the wording aloud.,wiedergeben,gpt-4.1-mini,final_v4,2026-03-07
BN_3796,SK-COG-021,Accuracy & Thoroughness,Sorgfalt und Genauigkeit,cognitive,0.9,1,"Ensuring accuracy and correcting contributions demands thoroughness and precision, making this skill central.",Richtigkeit|prüfen|korrektur,gpt-4.1-mini,final_v4,2026-03-07
BN_3796,SK-OPS-001,Quality Control & Inspection,Qualitätskontrolle und Inspektion,operational,0.8,2,Inspecting contributions against standards to identify errors aligns closely with quality control and inspection.,prüfen|Richtigkeit,gpt-4.1-mini,final_v4,2026-03-07
BN_3796,SK-COG-001,Critical Thinking,Kritisches Denken,cognitive,0.75,3,Checking contributions for accuracy requires analyzing and evaluating information to judge correctness.,prüfen|Richtigkeit,gpt-4.1-mini,final_v4,2026-03-07
BN_3797,SK-OPS-010,Record Keeping & Documentation,Aktenführung und Dokumentation,operational,0.85,1,Helping prepare minutes for printing requires organizing and maintaining accurate documentation.,Protokolle|Dokumentation,gpt-4.1-mini,final_v4,2026-03-07
BN_3797,SK-COG-021,Accuracy & Thoroughness,Sorgfalt und Genauigkeit,cognitive,0.8,2,Accuracy and thoroughness are core to ensuring the minutes are correctly prepared for printing.,sorgfältig|genau,gpt-4.1-mini,final_v4,2026-03-07
BN_3797,SK-SOC-002,Writing & Reporting,Schreiben und Berichten,social,0.75,3,Preparing minutes involves writing and reporting to ensure clear and accurate documentation.,Protokolle,gpt-4.1-mini,final_v4,2026-03-07
BN_3798,SK-SOC-008,Teaching & Training,Lehren und Ausbilden,social,0.9,1,"The task is directly about helping to train new stenographers, which is the core of teaching and training.",ausbilden|schulen,gpt-4.1-mini,final_v4,2026-03-07
BN_3798,SK-DOM-008,Education Program Design,Bildungsprogramm-Gestaltung,domain,0.7,2,Helping in training may require understanding or contributing to educational program design as a supporting skill.,Ausbildung,gpt-4.1-mini,final_v4,2026-03-07
BN_3799,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.9,1,Planning and organizing is central to taking on leadership tasks effectively.,Leitungsaufgaben|planen|organisieren,gpt-4.1-mini,final_v4,2026-03-07
BN_3799,SK-SOC-021,Coordinating Across Teams,Teamübergreifend koordinieren,social,0.85,2,Coordinating across teams is core to leadership tasks in a service environment.,Leitungsaufgaben|koordinieren,gpt-4.1-mini,final_v4,2026-03-07
BN_3799,SK-OPS-008,Administrative Support,Verwaltung und Büroorganisation,operational,0.7,3,Leadership tasks in stenographic service require administrative support skills for managing office and organizational duties.,Leitungsaufgaben|Dienst|Verwaltung|Organisation,gpt-4.1-mini,final_v4,2026-03-07
BN_3800,SK-OPS-012,Event & Program Management,Veranstaltungs- und Programmmanagement,operational,0.9,1,Event and program management is central to planning and executing shows or parodies as public events.,planen|Vorbereitung|Shows,gpt-4.1-mini,final_v4,2026-03-07
BN_3800,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.85,2,Planning and organizing are core to structuring and preparing parodies or shows effectively.,planen|vorbereiten,gpt-4.1-mini,final_v4,2026-03-07
BN_3800,SK-TEC-015,Artistic & Creative Production,Künstlerische und kreative Produktion,technical,0.8,3,Artistic and creative production is a core skill for creating parodies and shows.,Parodien|künstlerisch|kreativ,gpt-4.1-mini,final_v4,2026-03-07
BN_3801,SK-COG-005,Creative Thinking,Kreatives Denken,cognitive,0.9,1,Generating novel and humorous changes to well-known works is central to creative thinking.,kreativ|Idee|gestalten,gpt-4.1-mini,final_v4,2026-03-07
BN_3801,SK-TEC-015,Artistic & Creative Production,Künstlerische und kreative Produktion,technical,0.85,2,Creating humorously altered works requires artistic and creative production skills to transform known works.,künstlerisch|kreativ|Gestaltung,gpt-4.1-mini,final_v4,2026-03-07
BN_3802,SK-COG-008,Research & Analysis,Recherche und Analyse,cognitive,0.8,1,Research is core to gathering information about famous people’s traits to exaggerate.,beobachten,gpt-4.1-mini,final_v4,2026-03-07
BN_3802,SK-COG-021,Accuracy & Thoroughness,Sorgfalt und Genauigkeit,cognitive,0.75,2,Accuracy is important to observe traits carefully and exaggerate them effectively.,genau|beobachten,gpt-4.1-mini,final_v4,2026-03-07
BN_3802,SK-OPS-020,Monitoring & Surveillance,Überwachung und Kontrolle,operational,0.7,3,Monitoring and observing is a necessary supporting skill to notice traits accurately.,beobachten,gpt-4.1-mini,final_v4,2026-03-07
BN_3803,SK-COG-005,Creative Thinking,Kreatives Denken,cognitive,0.9,1,Developing fictional characters requires generating novel and creative ideas to represent certain types.,kreativ|gestalten,gpt-4.1-mini,final_v4,2026-03-07
BN_3803,SK-TEC-015,Artistic & Creative Production,Künstlerische und kreative Produktion,technical,0.85,2,Creating fictional characters involves artistic and creative production to shape their design and presentation.,künstlerisch|Gestaltung,gpt-4.1-mini,final_v4,2026-03-07
BN_3803,SK-SOC-002,Writing & Reporting,Schreiben und Berichten,social,0.7,3,Writing skills are necessary to clearly describe and develop fictional characters in text form.,verfassen,gpt-4.1-mini,final_v4,2026-03-07
BN_3804,SK-TEC-015,Artistic & Creative Production,Künstlerische und kreative Produktion,technical,0.9,1,Selecting costumes and props requires artistic and creative judgment to fit the performance.,Kostüme|Requisiten,gpt-4.1-mini,final_v4,2026-03-07
BN_3804,SK-OPS-004,Procurement & Purchasing,Beschaffung und Einkauf,operational,0.85,2,"Choosing costumes and props involves sourcing and selecting items, closely related to procurement and purchasing.",aussuchen,gpt-4.1-mini,final_v4,2026-03-07
BN_3804,SK-COG-004,Decision Making,Entscheidungsfindung,cognitive,0.8,3,Decision making is core to choosing among costumes and props effectively.,aussuchen,gpt-4.1-mini,final_v4,2026-03-07
BN_3805,SK-SOC-002,Writing & Reporting,Schreiben und Berichten,social,0.9,1,"Writing texts is the central part of the task, requiring clear and accurate written expression.",Texte|schreiben,gpt-4.1-mini,final_v4,2026-03-07
BN_3805,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.8,2,Practicing texts involves speaking and presenting skills to convey the content effectively.,einüben,gpt-4.1-mini,final_v4,2026-03-07
BN_3806,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.9,1,Speaking and presenting are central to performing live and communicating with the audience during events or on television.,auf|auftreten|Veranstaltungen|Fernsehen,gpt-4.1-mini,final_v4,2026-03-07
BN_3806,SK-SOC-012,Public Speaking & Presenting,Vorträge und Präsentationen,social,0.85,2,Performing on stage requires clear and persuasive presentation skills to engage the audience effectively.,Bühne|auf|auftreten,gpt-4.1-mini,final_v4,2026-03-07
BN_3806,SK-TEC-015,Artistic & Creative Production,Künstlerische und kreative Produktion,technical,0.8,3,Artistic and creative production is a core skill for a parodist to create and deliver entertaining performances.,Bühne|auftreten,gpt-4.1-mini,final_v4,2026-03-07
BN_3807,SK-COG-015,Continuous Learning,Kontinuierliches Lernen,cognitive,0.9,1,Regularly updating and expanding a repertoire requires continuous learning to acquire new material and skills.,aktualisieren|erweitern,gpt-4.1-mini,final_v4,2026-03-07
BN_3807,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.75,2,Planning and organizing is necessary to schedule and structure the updating and expansion process effectively.,regelmäßig|aktualisieren,gpt-4.1-mini,final_v4,2026-03-07
BN_3808,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.85,1,Organizational tasks primarily require planning and organizing to structure and coordinate activities effectively.,organisatorische|Aufgaben|übernehmen,gpt-4.1-mini,final_v4,2026-03-07
BN_3808,SK-OPS-008,Administrative Support,Verwaltung und Büroorganisation,operational,0.75,2,Administrative support skills are necessary to handle clerical and office organizational duties involved in organizational tasks.,Organisation,gpt-4.1-mini,final_v4,2026-03-07
BN_3809,SK-SOC-003,Negotiation,Verhandlungsführung,social,0.95,1,Negotiation is central to discussing terms with artist agencies and reaching agreements.,verhandeln,gpt-4.1-mini,final_v4,2026-03-07
BN_3809,SK-SOC-016,Persuasion & Influence,Überzeugen und Einfluss nehmen,social,0.75,2,Persuasion and influence are required to effectively represent interests and influence terms during negotiations.,überzeugen,gpt-4.1-mini,final_v4,2026-03-07
BN_3810,SK-OPS-012,Event & Program Management,Veranstaltungs- und Programmmanagement,operational,0.85,1,Discussing programs with clients directly relates to event and program management.,Programme|Programm,gpt-4.1-mini,final_v4,2026-03-07
BN_3810,SK-SOC-003,Negotiation,Verhandlungsführung,social,0.8,2,Negotiation is core since agreeing on dates and programs requires reaching mutual agreements.,absprechen,gpt-4.1-mini,final_v4,2026-03-07
BN_3810,SK-SOC-011,Stakeholder Management,Stakeholder-Management,social,0.7,3,Managing relationships with clients is necessary to coordinate programs and dates effectively.,Auftraggebern,gpt-4.1-mini,final_v4,2026-03-07
BN_3811,SK-SOC-003,Negotiation,Verhandlungsführung,social,0.95,1,Negotiating the fee with organizers is the core task requiring negotiation skills.,verhandeln,gpt-4.1-mini,final_v4,2026-03-07
BN_3811,SK-SOC-023,,,,0.85,2,Determining and discussing the fee involves pricing and cost estimation skills.,Gage,gpt-4.1-mini,final_v4,2026-03-07
BN_3811,SK-SOC-016,Persuasion & Influence,Überzeugen und Einfluss nehmen,social,0.75,3,Persuasion is necessary to influence organizers during fee negotiation.,verhandeln,gpt-4.1-mini,final_v4,2026-03-07
BN_3812,SK-OPS-012,Event & Program Management,Veranstaltungs- und Programmmanagement,operational,0.9,1,"Event & Program Management is central because the task involves organizing and executing church services and parish festivals, which are events.",Gottesdienste|Pfarrfeste|vorbereiten|gestalten,gpt-4.1-mini,final_v4,2026-03-07
BN_3812,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.85,2,"Planning and organizing are core to preparing and structuring church services and parish festivals, as indicated by 'vorbereiten' and 'gestalten'.",vorbereiten|gestalten,gpt-4.1-mini,final_v4,2026-03-07
BN_3812,SK-COG-005,Creative Thinking,Kreatives Denken,cognitive,0.7,3,Creative thinking is required to design and shape meaningful and engaging church services and festivals.,gestalten,gpt-4.1-mini,final_v4,2026-03-07
BN_3813,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.95,1,"Delivering sermons involves effective spoken communication, making speaking and presenting central.",vortragen,gpt-4.1-mini,final_v4,2026-03-07
BN_3813,SK-SOC-002,Writing & Reporting,Schreiben und Berichten,social,0.9,2,"Writing sermons requires clear and accurate written expression, making writing central to the task.",Predigten|schreiben,gpt-4.1-mini,final_v4,2026-03-07
BN_3813,SK-SOC-012,Public Speaking & Presenting,Vorträge und Präsentationen,social,0.8,3,Presenting sermons to an audience requires strong presentation skills to engage and convey messages persuasively.,vortragen,gpt-4.1-mini,final_v4,2026-03-07
BN_3814,SK-COG-008,Research & Analysis,Recherche und Analyse,cognitive,0.9,1,"The task explicitly involves selecting texts and searching for information, which is central to research and investigation.",Texte auswählen|nach Informationen suchen,gpt-4.1-mini,final_v4,2026-03-07
BN_3814,SK-COG-001,Critical Thinking,Kritisches Denken,cognitive,0.75,2,Critical thinking is required to evaluate and interpret information found in theological texts.,bewerten|analysieren,gpt-4.1-mini,final_v4,2026-03-07
BN_3815,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.85,1,Speaking and presenting are core to conveying the interpreted message effectively to the congregation.,Botschaft|Gemeinde,gpt-4.1-mini,final_v4,2026-03-07
BN_3815,SK-COG-008,Research & Analysis,Recherche und Analyse,cognitive,0.8,2,Research is core to gathering and evaluating biblical texts to interpret their meaning accurately.,Bibeltexte|deuten,gpt-4.1-mini,final_v4,2026-03-07
BN_3815,SK-SOC-002,Writing & Reporting,Schreiben und Berichten,social,0.75,3,Writing is necessary to articulate interpretations and messages clearly for the congregation.,deuten|herausarbeiten|Botschaft,gpt-4.1-mini,final_v4,2026-03-07
BN_3816,SK-SOC-010,Counseling & Guidance,Beratung und Begleitung,social,0.95,1,"The task explicitly involves advising (beraten) congregation members on faith and social issues, making counseling and guidance central.",beraten|Beratung,gpt-4.1-mini,final_v4,2026-03-07
BN_3816,SK-SOC-022,Empathy & Care,Einfühlungsvermögen und Fürsorge,social,0.85,2,Empathy and care are core to effectively supporting individuals with personal and social problems.,unterstützen,gpt-4.1-mini,final_v4,2026-03-07
BN_3816,SK-COG-002,Problem Solving,Problemlösung,cognitive,0.7,3,Problem solving is required to identify and address social and faith-related issues effectively.,,gpt-4.1-mini,final_v4,2026-03-07
BN_3817,SK-OPS-008,Administrative Support,Verwaltung und Büroorganisation,operational,0.85,1,Offering office hours in a parish office requires strong administrative and organizational skills to manage the office environment effectively.,Pfarrbüro|Sprechstunden|Anbieten,gpt-4.1-mini,final_v4,2026-03-07
BN_3817,SK-SOC-009,Customer Service,Kundenbetreuung,social,0.75,2,"Interacting with parish visitors during office hours involves understanding and addressing their needs, making customer service a necessary supporting skill.",Sprechstunden|Anbieten,gpt-4.1-mini,final_v4,2026-03-07
BN_3818,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.9,1,Conducting faith discussions requires clear and effective spoken communication.,Gespräche|führen,gpt-4.1-mini,final_v4,2026-03-07
BN_3818,SK-SOC-010,Counseling & Guidance,Beratung und Begleitung,social,0.85,2,Providing empathic support and guidance is central to faith discussions with individuals or groups.,Glaubensgespräche,gpt-4.1-mini,final_v4,2026-03-07
BN_3818,SK-SOC-016,Persuasion & Influence,Überzeugen und Einfluss nehmen,social,0.7,3,Influencing and representing faith perspectives may be necessary during discussions.,Glaubensgespräche,gpt-4.1-mini,final_v4,2026-03-07
BN_3819,SK-OPS-012,Event & Program Management,Veranstaltungs- und Programmmanagement,operational,0.9,1,Organizing senior afternoons is essentially event and program management.,organisieren,gpt-4.1-mini,final_v4,2026-03-07
BN_3819,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.75,2,Planning and organizing are necessary to coordinate home visits and senior afternoons effectively.,organisieren,gpt-4.1-mini,final_v4,2026-03-07
BN_3819,SK-SOC-022,Empathy & Care,Einfühlungsvermögen und Fürsorge,social,0.7,3,Empathy and care are necessary to respond sensitively during home visits.,unterstützen,gpt-4.1-mini,final_v4,2026-03-07
BN_3820,SK-SOC-010,Counseling & Guidance,Beratung und Begleitung,social,0.9,1,"Providing spiritual support involves empathic counseling and guidance to needy congregation members, making this skill central.",begleiten|seelsorgerisch,gpt-4.1-mini,final_v4,2026-03-07
BN_3820,SK-SOC-022,Empathy & Care,Einfühlungsvermögen und Fürsorge,social,0.85,2,Recognizing and responding sensitively to emotional needs is core to supporting needy congregation members spiritually.,Hilfsbedürftige|unterstützen,gpt-4.1-mini,final_v4,2026-03-07
BN_3821,SK-SOC-015,Intercultural Competence,Interkulturelle Kompetenz,social,0.9,1,Helping with the integration of outsiders centrally requires intercultural competence to interact effectively with diverse cultural backgrounds.,Integration|Außenstehenden|helfen,gpt-4.1-mini,final_v4,2026-03-07
BN_3821,SK-SOC-022,Empathy & Care,Einfühlungsvermögen und Fürsorge,social,0.85,2,Empathy and care are core to supporting and understanding the emotional needs of outsiders during integration.,helfen|Unterstützen,gpt-4.1-mini,final_v4,2026-03-07
BN_3821,SK-SOC-010,Counseling & Guidance,Beratung und Begleitung,social,0.75,3,Counseling and guidance are necessary supporting skills to provide empathic support during integration.,helfen,gpt-4.1-mini,final_v4,2026-03-07
BN_3822,SK-DOM-008,Education Program Design,Bildungsprogramm-Gestaltung,domain,0.9,1,Planning and conducting religious education centrally involves designing the educational program and curriculum.,Religionsunterricht|planen|durchführen,gpt-4.1-mini,final_v4,2026-03-07
BN_3822,SK-SOC-008,Teaching & Training,Lehren und Ausbilden,social,0.88,2,"Teaching and training is core to conducting religious education, requiring structured instruction.",unterrichten|durchführen,gpt-4.1-mini,final_v4,2026-03-07
BN_3822,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.75,3,Planning and organizing is necessary to structure the lessons and coordinate activities effectively.,planen,gpt-4.1-mini,final_v4,2026-03-07
BN_3823,SK-DOM-008,Education Program Design,Bildungsprogramm-Gestaltung,domain,0.9,1,Creating a didactic concept and determining teaching methods and topics is fundamentally about designing educational programs and curricula.,didaktisches Konzept|Unterrichtsmethoden|Themen|Lehrplan|Curriculum,gpt-4.1-mini,final_v4,2026-03-07
BN_3823,SK-SOC-019,Training Material Development,Schulungsmaterial entwickeln,social,0.75,2,"Developing a didactic concept involves creating instructional content and materials, supporting the training material development skill.",didaktisches Konzept|Material|Schulungsmaterial|Inhalt,gpt-4.1-mini,final_v4,2026-03-07
BN_3824,SK-SOC-019,Training Material Development,Schulungsmaterial entwickeln,social,0.8,1,Developing and selecting training materials is core to choosing appropriate lesson media.,Material|Medien|Lehrmittel,gpt-4.1-mini,final_v4,2026-03-07
BN_3824,SK-COG-004,Decision Making,Entscheidungsfindung,cognitive,0.75,2,Decision making is necessary to choose appropriate teaching materials and media.,auswählen,gpt-4.1-mini,final_v4,2026-03-07
BN_3824,SK-DOM-008,Education Program Design,Bildungsprogramm-Gestaltung,domain,0.7,3,Selecting teaching materials supports curriculum and educational program design.,Lehrmittel|Unterricht,gpt-4.1-mini,final_v4,2026-03-07
BN_3825,SK-SOC-008,Teaching & Training,Lehren und Ausbilden,social,0.95,1,"The core task is to teach sacramental classes, requiring strong teaching and training skills.",unterrichten|schulen,gpt-4.1-mini,final_v4,2026-03-07
BN_3825,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.8,2,Clear verbal communication is essential to explain religious concepts effectively.,sprechen|erklären,gpt-4.1-mini,final_v4,2026-03-07
BN_3825,SK-DOM-008,Education Program Design,Bildungsprogramm-Gestaltung,domain,0.75,3,Developing curricula for sacramental classes is necessary to structure the teaching content.,Lehrplan|Curriculum,gpt-4.1-mini,final_v4,2026-03-07
BN_3826,SK-OPS-012,Event & Program Management,Veranstaltungs- und Programmmanagement,operational,0.9,1,Planning and conducting lectures and seminars is essentially event and program management.,Vorträge|Glaubensseminare|planen|durchführen,gpt-4.1-mini,final_v4,2026-03-07
BN_3826,SK-SOC-008,Teaching & Training,Lehren und Ausbilden,social,0.85,2,Teaching and training is core to conducting Bible courses and faith seminars.,Bibelkurse|Glaubensseminare,gpt-4.1-mini,final_v4,2026-03-07
BN_3826,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.8,3,Planning and organizing is necessary to structure and coordinate the events and seminars.,planen,gpt-4.1-mini,final_v4,2026-03-07
BN_3827,SK-SOC-006,Teamwork & Collaboration,Teamarbeit und Zusammenarbeit,social,0.9,1,"The task explicitly involves collaborating with various colleagues, making teamwork and collaboration central to the role.",zusammenarbeiten,gpt-4.1-mini,final_v4,2026-03-07
BN_3827,SK-SOC-021,Coordinating Across Teams,Teamübergreifend koordinieren,social,0.7,2,"Coordinating across different groups like the parish priest, council, and staff is necessary to fulfill the task effectively.",zusammenarbeiten,gpt-4.1-mini,final_v4,2026-03-07
BN_3828,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.9,1,Creating job requirement profiles is central to recruitment and talent management processes.,Anforderungsprofile|offene Stellen,gpt-4.1-mini,final_v4,2026-03-07
BN_3828,SK-SOC-002,Writing & Reporting,Schreiben und Berichten,social,0.75,2,Writing clear and precise job profiles requires strong writing and reporting skills.,erstellen,gpt-4.1-mini,final_v4,2026-03-07
BN_3828,SK-COG-011,Business Analysis,Geschäftsanalyse,cognitive,0.7,3,Analyzing job requirements involves understanding business needs and processes to define profiles accurately.,Anforderungsprofile,gpt-4.1-mini,final_v4,2026-03-07
BN_3829,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.95,1,Developing and implementing recruiting strategies is fundamentally about recruitment and talent management.,Recruiting|Personal,gpt-4.1-mini,final_v4,2026-03-07
BN_3829,SK-COG-009,Strategic Thinking,Strategisches Denken,cognitive,0.9,2,Creating recruiting strategies requires strategic thinking to align with long-term organizational goals.,Strategien,gpt-4.1-mini,final_v4,2026-03-07
BN_3829,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.75,3,Implementing strategies involves planning and organizing activities to ensure effective execution.,umsetzen,gpt-4.1-mini,final_v4,2026-03-07
BN_3830,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.9,1,Directly approaching suitable candidates and winning them for a job change is central to recruitment and talent management.,Kandidaten|Jobwechsel|gewinnen,gpt-4.1-mini,final_v4,2026-03-07
BN_3830,SK-SOC-016,Persuasion & Influence,Überzeugen und Einfluss nehmen,social,0.85,2,Persuading candidates to change jobs requires strong persuasion and influence skills.,ansprechen|gewinnen,gpt-4.1-mini,final_v4,2026-03-07
BN_3830,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.7,3,Speaking clearly is necessary to effectively communicate with candidates during direct approaches.,ansprechen,gpt-4.1-mini,final_v4,2026-03-07
BN_3831,SK-SOC-002,Writing & Reporting,Schreiben und Berichten,social,0.9,1,"Writing job advertisements requires clear and accurate written communication, making writing and reporting central to the task.",Stellenanzeigen|schreiben,gpt-4.1-mini,final_v4,2026-03-07
BN_3831,SK-DIG-018,E-Commerce & Digital Marketing,E-Commerce und digitales Marketing,digital,0.8,2,Publishing on job portals and social networks involves digital marketing skills to effectively use online platforms.,Jobportalen|sozialen Netzwerken,gpt-4.1-mini,final_v4,2026-03-07
BN_3831,SK-OPS-006,Marketing & Promotion,Marketing und Werbung,operational,0.75,3,Marketing and promotion skills support the effective presentation and targeting of job ads but are not the primary focus.,Werbung,gpt-4.1-mini,final_v4,2026-03-07
BN_3832,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.95,1,Creating talent pools and searching for suitable professionals is directly about recruitment and talent management.,Talent-Pools|Fachkräften|suchen,gpt-4.1-mini,final_v4,2026-03-07
BN_3832,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.75,2,Planning and organizing are necessary to structure the search and creation of talent pools effectively.,erstellen|suchen,gpt-4.1-mini,final_v4,2026-03-07
BN_3832,SK-SOC-011,Stakeholder Management,Stakeholder-Management,social,0.7,3,Managing relationships with potential candidates and other stakeholders supports the recruitment process.,Talent-Pools|Fachkräften,gpt-4.1-mini,final_v4,2026-03-07
BN_3833,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.95,1,Reviewing applications and contacting suitable candidates is central to recruitment and talent management.,Bewerbungen|Bewerbern,gpt-4.1-mini,final_v4,2026-03-07
BN_3833,SK-COG-004,Decision Making,Entscheidungsfindung,cognitive,0.8,2,Decision making is core to selecting suitable candidates from applications.,auswählen,gpt-4.1-mini,final_v4,2026-03-07
BN_3833,SK-COG-021,Accuracy & Thoroughness,Sorgfalt und Genauigkeit,cognitive,0.75,3,Accuracy is necessary to carefully review applications and select appropriate candidates.,prüfen,gpt-4.1-mini,final_v4,2026-03-07
BN_3834,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.9,1,Conducting job interviews is central to recruitment and talent management processes.,Vorstellungsgespräche,gpt-4.1-mini,final_v4,2026-03-07
BN_3834,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.85,2,Effective speaking is core to conducting interviews and communicating with candidates.,durchführen,gpt-4.1-mini,final_v4,2026-03-07
BN_3834,SK-SOC-016,Persuasion & Influence,Überzeugen und Einfluss nehmen,social,0.75,3,Persuasion and influence are necessary to assess and convince candidates during interviews.,Vorstellungsgespräche,gpt-4.1-mini,final_v4,2026-03-07
BN_3835,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.9,1,"Central skill as the task is about advising on candidate selection, directly involving recruitment and talent management.",Auswahl|Bewerber,gpt-4.1-mini,final_v4,2026-03-07
BN_3835,SK-SOC-010,Counseling & Guidance,Beratung und Begleitung,social,0.85,2,Core skill since advising involves providing professional guidance and counseling to management.,beraten|Beratung,gpt-4.1-mini,final_v4,2026-03-07
BN_3836,SK-SOC-007,Coaching & Mentoring,Coaching und Mentoring,social,0.9,1,"Onboarding involves guiding and supporting new employees to integrate and develop, making coaching and mentoring central to the task.",begleiten,gpt-4.1-mini,final_v4,2026-03-07
BN_3836,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.8,2,Recruitment and talent management is core as ensuring employees stay long-term relates to attracting and retaining qualified personnel.,Mitarbeiter,gpt-4.1-mini,final_v4,2026-03-07
BN_3836,SK-SOC-008,Teaching & Training,Lehren und Ausbilden,social,0.7,3,Teaching and training is required to support onboarding by conveying necessary knowledge and skills to new employees.,schulen,gpt-4.1-mini,final_v4,2026-03-07
BN_3837,SK-COG-012,Resource Management,Ressourcenmanagement,cognitive,0.85,1,Personnel controlling involves managing human resources and allocating them effectively.,Personal,gpt-4.1-mini,final_v4,2026-03-07
BN_3837,SK-COG-017,Budget & Financial Management,Budget- und Finanzmanagement,cognitive,0.8,2,Personnel controlling includes monitoring and controlling budgets related to personnel costs.,Budget,gpt-4.1-mini,final_v4,2026-03-07
BN_3837,SK-SOC-013,Supervision & Performance Management,Aufsicht und Leistungsmanagement,social,0.75,3,Evaluating employee performance is a necessary part of personnel controlling.,Leistung|bewerten,gpt-4.1-mini,final_v4,2026-03-07
BN_3838,SK-SOC-010,Counseling & Guidance,Beratung und Begleitung,social,0.95,1,Career counseling primarily involves providing professional guidance and support to clients.,Karriereberatung|beraten|Beratung,gpt-4.1-mini,final_v4,2026-03-07
BN_3838,SK-SOC-007,Coaching & Mentoring,Coaching und Mentoring,social,0.75,2,"Coaching and mentoring support the development of clients' skills and career potential, complementing counseling.",begleiten|entwickeln,gpt-4.1-mini,final_v4,2026-03-07
BN_3839,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.95,1,Finding suitable applicants is directly about recruitment and talent management.,Bewerber|finden,gpt-4.1-mini,final_v4,2026-03-07
BN_3840,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.85,1,Approaching interested people requires clear and effective spoken communication to initiate contact.,ansprechen,gpt-4.1-mini,final_v4,2026-03-07
BN_3840,SK-SOC-016,Persuasion & Influence,Überzeugen und Einfluss nehmen,social,0.75,2,Persuasion is necessary to influence interested people to engage or respond positively.,ansprechen,gpt-4.1-mini,final_v4,2026-03-07
BN_3841,SK-DIG-008,Digital Content Creation,Digitale Inhaltserstellung,digital,0.85,1,Publishing job ads in various media requires creating and editing digital content suitable for different platforms.,Stellenanzeigen|Medien|veröffentlichen,gpt-4.1-mini,final_v4,2026-03-07
BN_3841,SK-SOC-002,Writing & Reporting,Schreiben und Berichten,social,0.8,2,Writing skills are core to clearly and accurately composing job advertisements.,veröffentlichen|Stellenanzeigen,gpt-4.1-mini,final_v4,2026-03-07
BN_3841,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.75,3,Recruitment knowledge is necessary to understand the content and target audience of job ads.,Stellenanzeigen|Personal,gpt-4.1-mini,final_v4,2026-03-07
BN_3842,SK-SOC-014,Active Listening,Aktives Zuhören,social,0.9,1,Active listening is central to conducting interviews to understand and respond appropriately.,Interviews|durchführen,gpt-4.1-mini,final_v4,2026-03-07
BN_3842,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.85,2,Speaking clearly is core to conducting interviews by phone and online.,Interviews|Telefon,gpt-4.1-mini,final_v4,2026-03-07
BN_3842,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.8,3,Recruitment skills are core since interviews are part of selecting personnel.,Interviews|Personal,gpt-4.1-mini,final_v4,2026-03-07
